"data_id","age","language","form","birth_order","ethnicity","sex","zygosity","original_id","norming","longitudinal","source_name","mom_ed","measure","vocab","cross_sectional","demo","n","demo_label"
131267,24,"English (American)","WS","First","White","Male",NA,"AC05M098",FALSE,FALSE,"Marchman","Graduate","production",485,TRUE,"All Data",4867,"All Data (n = 4867)"
131268,30,"English (American)","WS","First","White","Male",NA,"AC05M098",FALSE,FALSE,"Marchman","Graduate","production",675,TRUE,"All Data",4867,"All Data (n = 4867)"
131269,18,"English (American)","WS","First","White","Male",NA,"AC11M048",FALSE,FALSE,"Marchman","Graduate","production",31,TRUE,"All Data",4867,"All Data (n = 4867)"
131270,24,"English (American)","WS","First","White","Male",NA,"AC11M048",FALSE,FALSE,"Marchman","Graduate","production",75,TRUE,"All Data",4867,"All Data (n = 4867)"
131271,30,"English (American)","WS","First","White","Male",NA,"AC11M048",FALSE,FALSE,"Marchman","Graduate","production",394,TRUE,"All Data",4867,"All Data (n = 4867)"
131272,18,"English (American)","WS","Second","Hispanic","Male",NA,"AC13M067",FALSE,FALSE,"Marchman","Graduate","production",187,TRUE,"All Data",4867,"All Data (n = 4867)"
131273,26,"English (American)","WS","Second","Black","Male",NA,"AC13M067",FALSE,FALSE,"Marchman","Graduate","production",628,TRUE,"All Data",4867,"All Data (n = 4867)"
131274,18,"English (American)","WS","First","Asian","Female",NA,"AD02F018",FALSE,FALSE,"Marchman","Graduate","production",517,TRUE,"All Data",4867,"All Data (n = 4867)"
131275,20,"English (American)","WS","Third","White","Male",NA,"AD04M059",FALSE,FALSE,"Marchman",NA,"production",45,TRUE,"All Data",4867,"All Data (n = 4867)"
131276,24,"English (American)","WS","Third","White","Male",NA,"AD04M059",FALSE,FALSE,"Marchman","Graduate","production",480,TRUE,"All Data",4867,"All Data (n = 4867)"
131278,19,"English (American)","WS","Second","Black","Female",NA,"AD08F059",FALSE,FALSE,"Marchman","College","production",503,TRUE,"All Data",4867,"All Data (n = 4867)"
131279,24,"English (American)","WS","Second","Black","Female",NA,"AD08F059",FALSE,FALSE,"Marchman","College","production",647,TRUE,"All Data",4867,"All Data (n = 4867)"
131280,23,"English (American)","WS","First","White","Male",NA,"AF02M059",FALSE,FALSE,"Marchman","Some Graduate","production",453,TRUE,"All Data",4867,"All Data (n = 4867)"
131281,20,"English (American)","WS","Third","White","Female",NA,"AH02F038",FALSE,FALSE,"Marchman","Some College","production",34,TRUE,"All Data",4867,"All Data (n = 4867)"
131282,24,"English (American)","WS","Third","White","Female",NA,"AH02F038",FALSE,FALSE,"Marchman","Some College","production",124,TRUE,"All Data",4867,"All Data (n = 4867)"
131284,28,"English (American)","WS","Second","White","Male",NA,"AH02M097",FALSE,FALSE,"Marchman","Graduate","production",544,TRUE,"All Data",4867,"All Data (n = 4867)"
131285,25,"English (American)","WS","First","Asian","Male",NA,"AH03M018",FALSE,FALSE,"Marchman","College","production",272,TRUE,"All Data",4867,"All Data (n = 4867)"
131286,30,"English (American)","WS","First","Black","Male",NA,"AH03M018",FALSE,FALSE,"Marchman","College","production",583,TRUE,"All Data",4867,"All Data (n = 4867)"
131287,29,"English (American)","WS","First","White","Female",NA,"AI28F038",FALSE,FALSE,"Marchman","Graduate","production",524,TRUE,"All Data",4867,"All Data (n = 4867)"
131288,19,"English (American)","WS","First","Black","Female",NA,"AJ14F038",FALSE,FALSE,"Marchman","Graduate","production",145,TRUE,"All Data",4867,"All Data (n = 4867)"
131289,18,"English (American)","WS","Third","White","Female",NA,"AJ18F087",FALSE,FALSE,"Marchman","Some College","production",30,TRUE,"All Data",4867,"All Data (n = 4867)"
131290,24,"English (American)","WS","First","White","Male",NA,"AK03M038",FALSE,FALSE,"Marchman","College","production",182,TRUE,"All Data",4867,"All Data (n = 4867)"
131291,30,"English (American)","WS","First","White","Male",NA,"AK03M038",FALSE,FALSE,"Marchman","College","production",636,TRUE,"All Data",4867,"All Data (n = 4867)"
131292,19,"English (American)","WS","First","White","Male",NA,"AL02M097",FALSE,FALSE,"Marchman","Some College","production",381,TRUE,"All Data",4867,"All Data (n = 4867)"
131293,25,"English (American)","WS","First","White","Male",NA,"AL02M097",FALSE,FALSE,"Marchman","Some College","production",459,TRUE,"All Data",4867,"All Data (n = 4867)"
131295,18,"English (American)","WS","First","White","Female",NA,"AL03F059",FALSE,FALSE,"Marchman",NA,"production",84,TRUE,"All Data",4867,"All Data (n = 4867)"
131296,23,"English (American)","WS","First","White","Female",NA,"AL03F059",FALSE,FALSE,"Marchman","College","production",218,TRUE,"All Data",4867,"All Data (n = 4867)"
131297,30,"English (American)","WS","First","White","Female",NA,"AL03F059",FALSE,FALSE,"Marchman","College","production",591,TRUE,"All Data",4867,"All Data (n = 4867)"
131298,24,"English (American)","WS","First","White","Male",NA,"AL03M038",FALSE,FALSE,"Marchman","Some College","production",18,TRUE,"All Data",4867,"All Data (n = 4867)"
131299,30,"English (American)","WS","First","White","Male",NA,"AL03M038",FALSE,FALSE,"Marchman","Some College","production",176,TRUE,"All Data",4867,"All Data (n = 4867)"
131300,24,"English (American)","WS","First","White","Female",NA,"AL05F088",FALSE,FALSE,"Marchman","College","production",364,TRUE,"All Data",4867,"All Data (n = 4867)"
131302,23,"English (American)","WS","Second","Black","Female",NA,"AL10F107",FALSE,FALSE,"Marchman","College","production",501,TRUE,"All Data",4867,"All Data (n = 4867)"
131303,20,"English (American)","WS","Third","White","Male",NA,"AM02M047",FALSE,FALSE,"Marchman","Some College","production",202,TRUE,"All Data",4867,"All Data (n = 4867)"
131304,18,"English (American)","WS","First","White","Female",NA,"AM03F098",FALSE,FALSE,"Marchman","College","production",66,TRUE,"All Data",4867,"All Data (n = 4867)"
131305,30,"English (American)","WS","First","White","Female",NA,"AM03F098",FALSE,FALSE,"Marchman","College","production",617,TRUE,"All Data",4867,"All Data (n = 4867)"
131306,25,"English (American)","WS","First","White","Male",NA,"AM05M018",FALSE,FALSE,"Marchman","College","production",300,TRUE,"All Data",4867,"All Data (n = 4867)"
131307,30,"English (American)","WS","First","White","Male",NA,"AM05M018",FALSE,FALSE,"Marchman","Some College","production",522,TRUE,"All Data",4867,"All Data (n = 4867)"
131308,25,"English (American)","WS","First","White","Male",NA,"AP02M038",FALSE,FALSE,"Marchman","College","production",548,TRUE,"All Data",4867,"All Data (n = 4867)"
131310,24,"English (American)","WS","Second","White","Male",NA,"AS00M098",FALSE,FALSE,"Marchman","Graduate","production",274,TRUE,"All Data",4867,"All Data (n = 4867)"
131312,19,"English (American)","WS","First","White","Female",NA,"AS01F038",FALSE,FALSE,"Marchman","College","production",11,TRUE,"All Data",4867,"All Data (n = 4867)"
131313,24,"English (American)","WS","First","White","Female",NA,"AS01F038",FALSE,FALSE,"Marchman","College","production",72,TRUE,"All Data",4867,"All Data (n = 4867)"
131315,20,"English (American)","WS","First","White","Male",NA,"AS02M057",FALSE,FALSE,"Marchman","College","production",191,TRUE,"All Data",4867,"All Data (n = 4867)"
131316,24,"English (American)","WS","First","White","Male",NA,"AS02M057",FALSE,FALSE,"Marchman","College","production",379,TRUE,"All Data",4867,"All Data (n = 4867)"
131318,19,"English (American)","WS","Second","Black","Female",NA,"AS04F057",TRUE,FALSE,"Marchman","College","production",384,TRUE,"All Data",4867,"All Data (n = 4867)"
131319,24,"English (American)","WS","Fifth","White","Female",NA,"AS07F018",FALSE,FALSE,"Marchman","Some Graduate","production",310,TRUE,"All Data",4867,"All Data (n = 4867)"
131320,19,"English (American)","WS","Second","White","Female",NA,"AS2F038A",FALSE,FALSE,"Marchman","Graduate","production",62,TRUE,"All Data",4867,"All Data (n = 4867)"
131321,24,"English (American)","WS","Second","White","Female",NA,"AS2F038A",FALSE,FALSE,"Marchman","Graduate","production",454,TRUE,"All Data",4867,"All Data (n = 4867)"
131322,30,"English (American)","WS","Second","White","Female",NA,"AS2F038A",FALSE,FALSE,"Marchman","Graduate","production",654,TRUE,"All Data",4867,"All Data (n = 4867)"
131323,25,"English (American)","WS","Third","White","Male",NA,"AT04M048",FALSE,FALSE,"Marchman","Graduate","production",488,TRUE,"All Data",4867,"All Data (n = 4867)"
131324,30,"English (American)","WS","Third","White","Male",NA,"AT04M048",FALSE,FALSE,"Marchman","Graduate","production",329,TRUE,"All Data",4867,"All Data (n = 4867)"
131325,20,"English (American)","WS","First","White","Female",NA,"AW04F107",FALSE,FALSE,"Marchman","College","production",358,TRUE,"All Data",4867,"All Data (n = 4867)"
131326,25,"English (American)","WS","First","White","Female",NA,"AW11F057",FALSE,FALSE,"Marchman","College","production",520,TRUE,"All Data",4867,"All Data (n = 4867)"
131327,18,"English (American)","WS","Second","White","Male",NA,"BA03M088",FALSE,FALSE,"Marchman","Some College","production",126,TRUE,"All Data",4867,"All Data (n = 4867)"
131328,24,"English (American)","WS","Second","White","Male",NA,"BA03M088",FALSE,FALSE,"Marchman","Some College","production",399,TRUE,"All Data",4867,"All Data (n = 4867)"
131329,30,"English (American)","WS","Second","White","Male",NA,"BA03M088",FALSE,FALSE,"Marchman","Some College","production",497,TRUE,"All Data",4867,"All Data (n = 4867)"
131330,24,"English (American)","WS","Second","White","Female",NA,"BA06F057",FALSE,FALSE,"Marchman","Graduate","production",358,TRUE,"All Data",4867,"All Data (n = 4867)"
131331,24,"English (American)","WS","First","Black","Male",NA,"BA17M057",TRUE,FALSE,"Marchman","Some Secondary","production",76,TRUE,"All Data",4867,"All Data (n = 4867)"
131332,20,"English (American)","WS","First","White","Male",NA,"BB03M107",FALSE,FALSE,"Marchman","Some College","production",81,TRUE,"All Data",4867,"All Data (n = 4867)"
131333,24,"English (American)","WS","First","White","Male",NA,"BB03M107",FALSE,FALSE,"Marchman","Some College","production",189,TRUE,"All Data",4867,"All Data (n = 4867)"
131334,19,"English (American)","WS","First","Black","Female",NA,"BD03F057",TRUE,FALSE,"Marchman","Some College","production",313,TRUE,"All Data",4867,"All Data (n = 4867)"
131335,25,"English (American)","WS","First","Black","Female",NA,"BD03F057",FALSE,FALSE,"Marchman","Some College","production",625,TRUE,"All Data",4867,"All Data (n = 4867)"
131336,30,"English (American)","WS","First","Black","Female",NA,"BD03F057",FALSE,FALSE,"Marchman","Some College","production",652,TRUE,"All Data",4867,"All Data (n = 4867)"
131337,24,"English (American)","WS","First","White","Male",NA,"BG03M057",FALSE,FALSE,"Marchman","Graduate","production",178,TRUE,"All Data",4867,"All Data (n = 4867)"
131338,29,"English (American)","WS","First","White","Male",NA,"BG03M057",FALSE,FALSE,"Marchman","Graduate","production",284,TRUE,"All Data",4867,"All Data (n = 4867)"
131339,25,"English (American)","WS","First","White","Male",NA,"BG03M107",FALSE,FALSE,"Marchman","Secondary","production",60,TRUE,"All Data",4867,"All Data (n = 4867)"
131341,25,"English (American)","WS","First","Black","Male",NA,"BG3M107A",FALSE,FALSE,"Marchman","Some College","production",35,TRUE,"All Data",4867,"All Data (n = 4867)"
131342,19,"English (American)","WS","Second","White","Male",NA,"BH04M088",FALSE,FALSE,"Marchman","College","production",111,TRUE,"All Data",4867,"All Data (n = 4867)"
131343,25,"English (American)","WS","Second","White","Male",NA,"BH04M088",FALSE,FALSE,"Marchman","College","production",381,TRUE,"All Data",4867,"All Data (n = 4867)"
131345,30,"English (American)","WS","First","White","Male",NA,"BH06M108",FALSE,FALSE,"Marchman","College","production",509,TRUE,"All Data",4867,"All Data (n = 4867)"
131346,24,"English (American)","WS","Second","White","Male",NA,"BK02M018",FALSE,FALSE,"Marchman","College","production",435,TRUE,"All Data",4867,"All Data (n = 4867)"
131347,25,"English (American)","WS","First","White","Male",NA,"BL03M107",FALSE,FALSE,"Marchman","Graduate","production",368,TRUE,"All Data",4867,"All Data (n = 4867)"
131349,25,"English (American)","WS","First","White","Female",NA,"BM03F107",FALSE,FALSE,"Marchman","Some College","production",651,TRUE,"All Data",4867,"All Data (n = 4867)"
131351,18,"English (American)","WS","Second","Black","Male",NA,"BO00M038",FALSE,FALSE,"Marchman","Some College","production",151,TRUE,"All Data",4867,"All Data (n = 4867)"
131352,24,"English (American)","WS","Second","Black","Male",NA,"BO00M038",FALSE,FALSE,"Marchman","Some College","production",286,TRUE,"All Data",4867,"All Data (n = 4867)"
131353,30,"English (American)","WS","Second","Black","Male",NA,"BO00M038",FALSE,FALSE,"Marchman","Some College","production",503,TRUE,"All Data",4867,"All Data (n = 4867)"
131354,18,"English (American)","WS","First","White","Female",NA,"BR03F018",FALSE,FALSE,"Marchman","Some College","production",52,TRUE,"All Data",4867,"All Data (n = 4867)"
131355,24,"English (American)","WS","First","White","Female",NA,"BR03F018",FALSE,FALSE,"Marchman","Some College","production",421,TRUE,"All Data",4867,"All Data (n = 4867)"
131356,30,"English (American)","WS","First","White","Female",NA,"BR03F018",FALSE,FALSE,"Marchman","Some College","production",595,TRUE,"All Data",4867,"All Data (n = 4867)"
131357,24,"English (American)","WS","Second","White","Male",NA,"BS03M038",FALSE,FALSE,"Marchman","College","production",331,TRUE,"All Data",4867,"All Data (n = 4867)"
131358,30,"English (American)","WS","Second","White","Male",NA,"BS03M038",FALSE,FALSE,"Marchman","College","production",593,TRUE,"All Data",4867,"All Data (n = 4867)"
131359,25,"English (American)","WS","Second","White","Male",NA,"BS04M088",FALSE,FALSE,"Marchman","College","production",412,TRUE,"All Data",4867,"All Data (n = 4867)"
131361,18,"English (American)","WS","Second","White","Female",NA,"BW03F088",FALSE,FALSE,"Marchman","College","production",89,TRUE,"All Data",4867,"All Data (n = 4867)"
131362,24,"English (American)","WS","Second","White","Female",NA,"BW03F088",FALSE,FALSE,"Marchman","College","production",362,TRUE,"All Data",4867,"All Data (n = 4867)"
131363,25,"English (American)","WS","Third","White","Male",NA,"BW04M107",FALSE,FALSE,"Marchman","Some College","production",98,TRUE,"All Data",4867,"All Data (n = 4867)"
131364,30,"English (American)","WS","Third","White","Male",NA,"BW04M107",FALSE,FALSE,"Marchman","Some College","production",375,TRUE,"All Data",4867,"All Data (n = 4867)"
131365,30,"English (American)","WS","First","Black","Female",NA,"BW29F058",TRUE,FALSE,"Marchman","College","production",555,TRUE,"All Data",4867,"All Data (n = 4867)"
131366,19,"English (American)","WS","Second","White","Female",NA,"CA02F097",FALSE,FALSE,"Marchman","Some Graduate","production",365,TRUE,"All Data",4867,"All Data (n = 4867)"
131367,30,"English (American)","WS","Second","White","Female",NA,"CA02F097",FALSE,FALSE,"Marchman","Some Graduate","production",655,TRUE,"All Data",4867,"All Data (n = 4867)"
131368,18,"English (American)","WS","First","Black","Female",NA,"CB03F038",FALSE,FALSE,"Marchman","Secondary","production",121,TRUE,"All Data",4867,"All Data (n = 4867)"
131369,30,"English (American)","WS","First","Black","Female",NA,"CB03F038",FALSE,FALSE,"Marchman","Secondary","production",618,TRUE,"All Data",4867,"All Data (n = 4867)"
131370,25,"English (American)","WS","First","White","Male",NA,"CB03M107",FALSE,FALSE,"Marchman","Secondary","production",169,TRUE,"All Data",4867,"All Data (n = 4867)"
131372,18,"English (American)","WS","Second","White","Male",NA,"CB04M047",FALSE,FALSE,"Marchman","College","production",176,TRUE,"All Data",4867,"All Data (n = 4867)"
131373,25,"English (American)","WS","Second","White","Male",NA,"CB04M047",FALSE,FALSE,"Marchman","College","production",598,TRUE,"All Data",4867,"All Data (n = 4867)"
131374,18,"English (American)","WS","Second","White","Male",NA,"CB04M098",FALSE,FALSE,"Marchman","College","production",50,TRUE,"All Data",4867,"All Data (n = 4867)"
131375,24,"English (American)","WS","Second","White","Male",NA,"CB04M098",FALSE,FALSE,"Marchman","College","production",363,TRUE,"All Data",4867,"All Data (n = 4867)"
131376,30,"English (American)","WS","Second","White","Male",NA,"CB04M098",FALSE,FALSE,"Marchman","College","production",634,TRUE,"All Data",4867,"All Data (n = 4867)"
131377,19,"English (American)","WS","First","White","Male",NA,"CB04M117",FALSE,FALSE,"Marchman","College","production",281,TRUE,"All Data",4867,"All Data (n = 4867)"
131378,30,"English (American)","WS","First","White","Male",NA,"CB04M117",FALSE,FALSE,"Marchman","College","production",569,TRUE,"All Data",4867,"All Data (n = 4867)"
